heat_id,grade_id,source,C,Mn,Cr,Mo,Ni,Si,V,Cu,Al,austenitize_T,quench_medium,temper_T,tensile_strength,yield_strength,elongation,reduction_area,impact_J_avg,condition,hardness,split,data_tier,steel_family
NIMS_00210,NIMS_CrMo_QT,NIMS,0.4,0.7,0.94,0.17,0.04,0.22,0.0,0.12,0.0,,,,933.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00211,NIMS_CrMo_QT,NIMS,0.4,0.74,0.96,0.18,0.24,0.25,0.0,0.1,0.0,,,,948.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00212,NIMS_CrMo_QT,NIMS,0.44,0.75,1.05,0.21,0.02,0.26,0.0,0.02,0.0,,,,949.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00213,NIMS_carbon_steel,NIMS,0.39,1.57,0.13,0.0,0.05,0.22,0.0,0.06,0.0,,,,889.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00214,NIMS_carbon_steel,NIMS,0.38,1.52,0.13,0.0,0.03,0.27,0.0,0.07,0.0,,,,847.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00215,NIMS_carbon_steel,NIMS,0.4,1.34,0.13,0.0,0.02,0.25,0.0,0.02,0.0,,,,924.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00216,NIMS_carbon_steel,NIMS,0.4,1.56,0.09,0.0,0.06,0.22,0.0,0.05,0.0,,,,854.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00217,NIMS_carbon_steel,NIMS,0.41,1.51,0.22,0.0,0.04,0.24,0.0,0.08,0.0,,,,890.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00218,NIMS_carbon_steel,NIMS,0.38,1.59,0.2,0.0,0.03,0.21,0.0,0.05,0.0,,,,804.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00219,NIMS_carbon_steel,NIMS,0.4,1.38,0.03,0.0,0.02,0.25,0.0,0.02,0.0,,,,892.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00220,NIMS_carbon_steel,NIMS,0.39,1.57,0.13,0.0,0.05,0.22,0.0,0.06,0.0,,,,811.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00221,NIMS_carbon_steel,NIMS,0.38,1.52,0.13,0.0,0.03,0.27,0.0,0.07,0.0,,,,790.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00222,NIMS_carbon_steel,NIMS,0.4,1.34,0.13,0.0,0.02,0.25,0.0,0.02,0.0,,,,844.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00223,NIMS_carbon_steel,NIMS,0.4,1.56,0.09,0.0,0.06,0.22,0.0,0.05,0.0,,,,799.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00224,NIMS_carbon_steel,NIMS,0.41,1.51,0.22,0.0,0.04,0.24,0.0,0.08,0.0,,,,815.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00225,NIMS_carbon_steel,NIMS,0.38,1.59,0.2,0.0,0.03,0.21,0.0,0.05,0.0,,,,753.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00226,NIMS_carbon_steel,NIMS,0.4,1.38,0.03,0.0,0.02,0.25,0.0,0.02,0.0,,,,814.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00227,NIMS_carbon_steel,NIMS,0.39,1.57,0.13,0.0,0.05,0.22,0.0,0.06,0.0,,,,742.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00228,NIMS_carbon_steel,NIMS,0.38,1.52,0.13,0.0,0.03,0.27,0.0,0.07,0.0,,,,734.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00229,NIMS_carbon_steel,NIMS,0.4,1.34,0.13,0.0,0.02,0.25,0.0,0.02,0.0,,,,758.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00230,NIMS_carbon_steel,NIMS,0.4,1.56,0.09,0.0,0.06,0.22,0.0,0.05,0.0,,,,715.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00231,NIMS_carbon_steel,NIMS,0.41,1.51,0.22,0.0,0.04,0.24,0.0,0.08,0.0,,,,756.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00232,NIMS_carbon_steel,NIMS,0.38,1.59,0.2,0.0,0.03,0.21,0.0,0.05,0.0,,,,700.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00233,NIMS_carbon_steel,NIMS,0.4,1.38,0.03,0.0,0.02,0.25,0.0,0.02,0.0,,,,737.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00234,NIMS_carbon_steel,NIMS,0.42,1.5,0.15,0.0,0.04,0.23,0.0,0.05,0.0,,,,936.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00235,NIMS_carbon_steel,NIMS,0.43,1.38,0.26,0.0,0.08,0.34,0.0,0.1,0.0,,,,1006.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00236,NIMS_carbon_steel,NIMS,0.42,1.6,0.12,0.0,0.03,0.21,0.0,0.07,0.0,,,,900.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00237,NIMS_carbon_steel,NIMS,0.42,1.58,0.17,0.0,0.06,0.24,0.0,0.07,0.0,,,,922.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00238,NIMS_carbon_steel,NIMS,0.42,1.51,0.12,0.0,0.02,0.21,0.0,0.01,0.0,,,,988.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00239,NIMS_carbon_steel,NIMS,0.45,1.58,0.1,0.0,0.06,0.33,0.0,0.08,0.0,,,,955.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00240,NIMS_carbon_steel,NIMS,0.41,1.36,0.27,0.0,0.07,0.34,0.0,0.1,0.0,,,,980.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00241,NIMS_carbon_steel,NIMS,0.4,1.47,0.04,0.0,0.02,0.25,0.0,0.01,0.0,,,,951.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00242,NIMS_carbon_steel,NIMS,0.41,1.48,0.08,0.0,0.03,0.22,0.0,0.06,0.0,,,,882.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00243,NIMS_carbon_steel,NIMS,0.46,1.49,0.26,0.0,0.1,0.3,0.0,0.1,0.0,,,,1029.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00244,NIMS_carbon_steel,NIMS,0.43,1.46,0.19,0.0,0.02,0.26,0.0,0.02,0.0,,,,964.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00245,NIMS_carbon_steel,NIMS,0.41,1.58,0.13,0.0,0.04,0.22,0.0,0.05,0.0,,,,888.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00246,NIMS_carbon_steel,NIMS,0.42,1.5,0.15,0.0,0.04,0.23,0.0,0.05,0.0,,,,837.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00247,NIMS_carbon_steel,NIMS,0.43,1.38,0.26,0.0,0.08,0.34,0.0,0.1,0.0,,,,917.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00248,NIMS_carbon_steel,NIMS,0.42,1.6,0.12,0.0,0.03,0.21,0.0,0.07,0.0,,,,837.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00249,NIMS_carbon_steel,NIMS,0.42,1.58,0.17,0.0,0.06,0.24,0.0,0.07,0.0,,,,842.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00250,NIMS_carbon_steel,NIMS,0.42,1.51,0.12,0.0,0.02,0.21,0.0,0.01,0.0,,,,890.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00251,NIMS_carbon_steel,NIMS,0.45,1.58,0.1,0.0,0.06,0.33,0.0,0.08,0.0,,,,874.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00252,NIMS_carbon_steel,NIMS,0.41,1.36,0.27,0.0,0.07,0.34,0.0,0.1,0.0,,,,897.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00253,NIMS_carbon_steel,NIMS,0.4,1.47,0.04,0.0,0.02,0.25,0.0,0.01,0.0,,,,862.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00254,NIMS_carbon_steel,NIMS,0.41,1.48,0.08,0.0,0.03,0.22,0.0,0.06,0.0,,,,801.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00255,NIMS_carbon_steel,NIMS,0.46,1.49,0.26,0.0,0.1,0.3,0.0,0.1,0.0,,,,935.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00256,NIMS_carbon_steel,NIMS,0.43,1.46,0.19,0.0,0.02,0.26,0.0,0.02,0.0,,,,878.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00257,NIMS_carbon_steel,NIMS,0.41,1.58,0.13,0.0,0.04,0.22,0.0,0.05,0.0,,,,816.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00258,NIMS_carbon_steel,NIMS,0.42,1.5,0.15,0.0,0.04,0.23,0.0,0.05,0.0,,,,757.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00259,NIMS_carbon_steel,NIMS,0.43,1.38,0.26,0.0,0.08,0.34,0.0,0.1,0.0,,,,826.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00260,NIMS_carbon_steel,NIMS,0.42,1.6,0.12,0.0,0.03,0.21,0.0,0.07,0.0,,,,755.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00261,NIMS_carbon_steel,NIMS,0.42,1.58,0.17,0.0,0.06,0.24,0.0,0.07,0.0,,,,760.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00262,NIMS_carbon_steel,NIMS,0.42,1.51,0.12,0.0,0.02,0.21,0.0,0.01,0.0,,,,790.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00263,NIMS_carbon_steel,NIMS,0.45,1.58,0.1,0.0,0.06,0.33,0.0,0.08,0.0,,,,805.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00264,NIMS_carbon_steel,NIMS,0.41,1.36,0.27,0.0,0.07,0.34,0.0,0.1,0.0,,,,829.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00265,NIMS_carbon_steel,NIMS,0.4,1.47,0.04,0.0,0.02,0.25,0.0,0.01,0.0,,,,772.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00266,NIMS_carbon_steel,NIMS,0.41,1.48,0.08,0.0,0.03,0.22,0.0,0.06,0.0,,,,737.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00267,NIMS_carbon_steel,NIMS,0.46,1.49,0.26,0.0,0.1,0.3,0.0,0.1,0.0,,,,840.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00268,NIMS_carbon_steel,NIMS,0.43,1.46,0.19,0.0,0.02,0.26,0.0,0.02,0.0,,,,794.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00269,NIMS_carbon_steel,NIMS,0.41,1.58,0.13,0.0,0.04,0.22,0.0,0.05,0.0,,,,744.0,,,,,,,pretrain,nims_measured,carbon_steel
NIMS_00270,NIMS_low_alloy_other,NIMS,0.32,0.49,0.82,0.0,2.66,0.3,0.0,0.09,0.0,,,,988.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00271,NIMS_low_alloy_other,NIMS,0.32,0.58,0.71,0.0,2.65,0.24,0.0,0.06,0.0,,,,948.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00272,NIMS_low_alloy_other,NIMS,0.32,0.54,0.75,0.0,2.64,0.29,0.0,0.05,0.0,,,,1013.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00273,NIMS_low_alloy_other,NIMS,0.35,0.54,0.89,0.0,2.78,0.26,0.0,0.05,0.0,,,,1081.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00274,NIMS_low_alloy_other,NIMS,0.31,0.56,0.71,0.0,2.63,0.22,0.0,0.1,0.0,,,,962.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00275,NIMS_low_alloy_other,NIMS,0.33,0.49,0.82,0.0,2.66,0.3,0.0,0.06,0.0,,,,1014.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00276,NIMS_low_alloy_other,NIMS,0.28,0.53,0.87,0.0,2.67,0.27,0.0,0.05,0.0,,,,1022.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00277,NIMS_low_alloy_other,NIMS,0.34,0.65,0.84,0.0,2.63,0.26,0.0,0.05,0.0,,,,998.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00278,NIMS_low_alloy_other,NIMS,0.3,0.53,0.81,0.0,2.7,0.27,0.0,0.07,0.0,,,,989.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00279,NIMS_low_alloy_other,NIMS,0.32,0.52,0.77,0.0,2.67,0.3,0.0,0.06,0.0,,,,1010.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00280,NIMS_low_alloy_other,NIMS,0.32,0.49,0.82,0.0,2.66,0.3,0.0,0.09,0.0,,,,906.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00281,NIMS_low_alloy_other,NIMS,0.32,0.58,0.71,0.0,2.65,0.24,0.0,0.06,0.0,,,,886.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00282,NIMS_low_alloy_other,NIMS,0.32,0.54,0.75,0.0,2.64,0.29,0.0,0.05,0.0,,,,941.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00283,NIMS_low_alloy_other,NIMS,0.35,0.54,0.89,0.0,2.78,0.26,0.0,0.05,0.0,,,,1016.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00284,NIMS_low_alloy_other,NIMS,0.31,0.56,0.71,0.0,2.63,0.22,0.0,0.1,0.0,,,,897.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00285,NIMS_low_alloy_other,NIMS,0.33,0.49,0.82,0.0,2.66,0.3,0.0,0.06,0.0,,,,928.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00286,NIMS_low_alloy_other,NIMS,0.28,0.53,0.87,0.0,2.67,0.27,0.0,0.05,0.0,,,,950.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00287,NIMS_low_alloy_other,NIMS,0.34,0.65,0.84,0.0,2.63,0.26,0.0,0.05,0.0,,,,918.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00288,NIMS_low_alloy_other,NIMS,0.3,0.53,0.81,0.0,2.7,0.27,0.0,0.07,0.0,,,,901.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00289,NIMS_low_alloy_other,NIMS,0.32,0.52,0.77,0.0,2.67,0.3,0.0,0.06,0.0,,,,928.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00290,NIMS_low_alloy_other,NIMS,0.32,0.49,0.82,0.0,2.66,0.3,0.0,0.09,0.0,,,,840.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00291,NIMS_low_alloy_other,NIMS,0.32,0.58,0.71,0.0,2.65,0.24,0.0,0.06,0.0,,,,821.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00292,NIMS_low_alloy_other,NIMS,0.32,0.54,0.75,0.0,2.64,0.29,0.0,0.05,0.0,,,,849.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00293,NIMS_low_alloy_other,NIMS,0.35,0.54,0.89,0.0,2.78,0.26,0.0,0.05,0.0,,,,909.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00294,NIMS_low_alloy_other,NIMS,0.31,0.56,0.71,0.0,2.63,0.22,0.0,0.1,0.0,,,,833.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00295,NIMS_low_alloy_other,NIMS,0.33,0.49,0.82,0.0,2.66,0.3,0.0,0.06,0.0,,,,851.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00296,NIMS_low_alloy_other,NIMS,0.28,0.53,0.87,0.0,2.67,0.27,0.0,0.05,0.0,,,,850.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00297,NIMS_low_alloy_other,NIMS,0.34,0.65,0.84,0.0,2.63,0.26,0.0,0.05,0.0,,,,854.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00298,NIMS_low_alloy_other,NIMS,0.3,0.53,0.81,0.0,2.7,0.27,0.0,0.07,0.0,,,,838.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00299,NIMS_low_alloy_other,NIMS,0.32,0.52,0.77,0.0,2.67,0.3,0.0,0.06,0.0,,,,846.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00300,NIMS_CrMo_QT,NIMS,0.39,0.77,0.72,0.18,1.67,0.19,0.0,0.07,0.0,,,,1070.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00301,NIMS_CrMo_QT,NIMS,0.4,0.7,0.78,0.18,1.82,0.23,0.0,0.09,0.0,,,,1087.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00302,NIMS_CrMo_QT,NIMS,0.4,0.79,0.96,0.24,1.92,0.29,0.0,0.05,0.0,,,,1144.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00303,NIMS_CrMo_QT,NIMS,0.4,0.7,0.71,0.17,1.63,0.25,0.0,0.08,0.0,,,,1105.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00304,NIMS_CrMo_QT,NIMS,0.38,0.71,0.75,0.23,1.8,0.26,0.0,0.04,0.0,,,,1125.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00305,NIMS_CrMo_QT,NIMS,0.4,0.73,0.74,0.2,1.71,0.33,0.0,0.08,0.0,,,,1089.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00306,NIMS_CrMo_QT,NIMS,0.42,0.73,0.73,0.22,1.69,0.25,0.0,0.09,0.0,,,,1108.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00307,NIMS_CrMo_QT,NIMS,0.38,0.71,0.72,0.16,1.66,0.26,0.0,0.12,0.0,,,,1085.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00308,NIMS_CrMo_QT,NIMS,0.41,0.74,0.74,0.22,1.84,0.29,0.0,0.12,0.0,,,,1117.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00309,NIMS_CrMo_QT,NIMS,0.39,0.71,0.82,0.23,1.76,0.25,0.0,0.09,0.0,,,,1129.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00310,NIMS_CrMo_QT,NIMS,0.38,0.7,0.74,0.19,1.75,0.29,0.0,0.07,0.0,,,,1089.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00311,NIMS_CrMo_QT,NIMS,0.42,0.78,0.86,0.24,1.9,0.3,0.0,0.04,0.0,,,,1190.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00312,NIMS_CrMo_QT,NIMS,0.37,0.76,0.9,0.24,1.88,0.29,0.0,0.03,0.0,,,,1174.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00313,NIMS_NiCrMo_QT,NIMS,0.43,0.68,0.68,0.17,1.62,0.26,0.0,0.09,0.0,,,,1085.0,,,,,,,pretrain,nims_measured,NiCrMo_QT
NIMS_00314,NIMS_CrMo_QT,NIMS,0.39,0.77,0.72,0.18,1.67,0.19,0.0,0.07,0.0,,,,957.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00315,NIMS_CrMo_QT,NIMS,0.4,0.7,0.78,0.18,1.82,0.23,0.0,0.09,0.0,,,,984.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00316,NIMS_CrMo_QT,NIMS,0.4,0.79,0.96,0.24,1.92,0.29,0.0,0.05,0.0,,,,1037.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00317,NIMS_CrMo_QT,NIMS,0.4,0.7,0.71,0.17,1.63,0.25,0.0,0.08,0.0,,,,985.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00318,NIMS_CrMo_QT,NIMS,0.38,0.71,0.75,0.23,1.8,0.26,0.0,0.04,0.0,,,,1020.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00319,NIMS_CrMo_QT,NIMS,0.4,0.73,0.74,0.2,1.71,0.33,0.0,0.08,0.0,,,,990.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00320,NIMS_CrMo_QT,NIMS,0.42,0.73,0.73,0.22,1.69,0.25,0.0,0.09,0.0,,,,1005.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00321,NIMS_CrMo_QT,NIMS,0.38,0.71,0.72,0.16,1.66,0.26,0.0,0.12,0.0,,,,962.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00322,NIMS_CrMo_QT,NIMS,0.41,0.74,0.74,0.22,1.84,0.29,0.0,0.12,0.0,,,,1003.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00323,NIMS_CrMo_QT,NIMS,0.39,0.71,0.82,0.23,1.76,0.25,0.0,0.09,0.0,,,,1004.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00324,NIMS_CrMo_QT,NIMS,0.38,0.7,0.74,0.19,1.75,0.29,0.0,0.07,0.0,,,,975.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00325,NIMS_CrMo_QT,NIMS,0.42,0.78,0.86,0.24,1.9,0.3,0.0,0.04,0.0,,,,1068.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00326,NIMS_CrMo_QT,NIMS,0.37,0.76,0.9,0.24,1.88,0.29,0.0,0.03,0.0,,,,1069.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00327,NIMS_NiCrMo_QT,NIMS,0.43,0.68,0.68,0.17,1.62,0.26,0.0,0.09,0.0,,,,973.0,,,,,,,pretrain,nims_measured,NiCrMo_QT
NIMS_00328,NIMS_CrMo_QT,NIMS,0.39,0.77,0.72,0.18,1.67,0.19,0.0,0.07,0.0,,,,843.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00329,NIMS_CrMo_QT,NIMS,0.4,0.7,0.78,0.18,1.82,0.23,0.0,0.09,0.0,,,,868.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00330,NIMS_CrMo_QT,NIMS,0.4,0.79,0.96,0.24,1.92,0.29,0.0,0.05,0.0,,,,900.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00331,NIMS_CrMo_QT,NIMS,0.4,0.7,0.71,0.17,1.63,0.25,0.0,0.08,0.0,,,,864.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00332,NIMS_CrMo_QT,NIMS,0.38,0.71,0.75,0.23,1.8,0.26,0.0,0.04,0.0,,,,879.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00333,NIMS_CrMo_QT,NIMS,0.4,0.73,0.74,0.2,1.71,0.33,0.0,0.08,0.0,,,,875.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00334,NIMS_CrMo_QT,NIMS,0.42,0.73,0.73,0.22,1.69,0.25,0.0,0.09,0.0,,,,883.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00335,NIMS_CrMo_QT,NIMS,0.38,0.71,0.72,0.16,1.66,0.26,0.0,0.12,0.0,,,,848.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00336,NIMS_CrMo_QT,NIMS,0.41,0.74,0.74,0.22,1.84,0.29,0.0,0.12,0.0,,,,881.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00337,NIMS_CrMo_QT,NIMS,0.39,0.71,0.82,0.23,1.76,0.25,0.0,0.09,0.0,,,,874.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00338,NIMS_CrMo_QT,NIMS,0.38,0.7,0.74,0.19,1.75,0.29,0.0,0.07,0.0,,,,864.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00339,NIMS_CrMo_QT,NIMS,0.42,0.78,0.86,0.24,1.9,0.3,0.0,0.04,0.0,,,,912.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00340,NIMS_CrMo_QT,NIMS,0.37,0.76,0.9,0.24,1.88,0.29,0.0,0.03,0.0,,,,900.0,,,,,,,pretrain,nims_measured,CrMo_QT
NIMS_00341,NIMS_NiCrMo_QT,NIMS,0.43,0.68,0.68,0.17,1.62,0.26,0.0,0.09,0.0,,,,855.0,,,,,,,pretrain,nims_measured,NiCrMo_QT
NIMS_00342,NIMS_low_alloy_other,NIMS,0.47,0.72,0.79,0.0,1.76,0.28,0.0,0.06,0.0,,,,1149.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00343,NIMS_low_alloy_other,NIMS,0.47,0.76,0.71,0.0,1.67,0.19,0.0,0.06,0.0,,,,1111.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00344,NIMS_low_alloy_other,NIMS,0.44,0.74,0.79,0.0,1.74,0.25,0.0,0.09,0.0,,,,1151.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00345,NIMS_low_alloy_other,NIMS,0.45,0.79,0.73,0.0,1.65,0.16,0.0,0.05,0.0,,,,1072.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00346,NIMS_low_alloy_other,NIMS,0.48,0.7,0.73,0.0,1.66,0.2,0.0,0.11,0.0,,,,1138.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00347,NIMS_low_alloy_other,NIMS,0.49,0.69,0.77,0.0,1.8,0.29,0.0,0.07,0.0,,,,1167.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00348,NIMS_low_alloy_other,NIMS,0.47,0.72,0.79,0.0,1.76,0.28,0.0,0.06,0.0,,,,1032.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00349,NIMS_low_alloy_other,NIMS,0.47,0.76,0.71,0.0,1.67,0.19,0.0,0.06,0.0,,,,992.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00350,NIMS_low_alloy_other,NIMS,0.44,0.74,0.79,0.0,1.74,0.25,0.0,0.09,0.0,,,,1026.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00351,NIMS_low_alloy_other,NIMS,0.45,0.79,0.73,0.0,1.65,0.16,0.0,0.05,0.0,,,,969.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00352,NIMS_low_alloy_other,NIMS,0.48,0.7,0.73,0.0,1.66,0.2,0.0,0.11,0.0,,,,1012.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00353,NIMS_low_alloy_other,NIMS,0.49,0.69,0.77,0.0,1.8,0.29,0.0,0.07,0.0,,,,1046.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00354,NIMS_low_alloy_other,NIMS,0.47,0.72,0.79,0.0,1.76,0.28,0.0,0.06,0.0,,,,911.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00355,NIMS_low_alloy_other,NIMS,0.47,0.76,0.71,0.0,1.67,0.19,0.0,0.06,0.0,,,,878.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00356,NIMS_low_alloy_other,NIMS,0.44,0.74,0.79,0.0,1.74,0.25,0.0,0.09,0.0,,,,895.0,,,,,,,pretrain,nims_measured,low_alloy_other
NIMS_00357,NIMS_low_alloy_other,NIMS,0.45,0.79,0.73,0.0,1.65,0.16,0.0,0.05,0.0,,,,860.0,,,,,,,pretrain,nims_measured,low_alloy_other
